Book	Chapter	Verse	Ivatan	Yami
Revelation	8	13	Do katayoka na nia am nakavoya ako so kangkang do tohos a mangyangyaw nia, “Ay so kapangamomo no maparin anti dira do mian do tana aya an manglop pa sa do trompeta da o tatdo pa saya a ka anghel!”	Citahen ko am mamizing ko o asa ka kangkang a somalap do hanit. Maniring am, “To sira makasi o tao do teyrahem. Ta da rana avatan no yatatlo a ka tinsi o zapa yavyotan.”
Revelation	9	1	Do nakalop na dia no ichadadima dawri no anghel o trompeta nawri am nakavoya ako so asa ka anghel a tawagan so vitohen a yapo do tohos a tinorohan sia so ipanyiwang do kadi ori a di machispang so kararahem.	Avyotan no ikalalima no tinsi o zapa am macita ko o asa ka mata no hanit a makas do teyrahem a kahap na so kagi no abo so takadan a gazawagaw a jyatenngi so karaherahem.
Revelation	9	2	Iniwangan na o kadi aya as nyeng a mian o ahob a akmay ahob no rakoh a timan. Arava o mavoya do tana aya as kasari no kavoyan so araw.	Iwangan na no mata no hanit o gazawagaw am mamsot o rako a aob. So ikakedep na rana no araw a bonbonan no rako a aob,
Revelation	9	3	Naychatotwaw sa o rarakoh a kavaga do ahob ori as kangay da do mondo aya. Tinorohan sa so kapanonyit da a akmay anopit so kaynyenyen.	a keyyan no zozon a makowbot do aob a makas do teyrahem. So icyakma dey alilipwan a manongit so tao,
Revelation	9	4	Nayokoyokod sa ya do kadi da tomodotodoan so kakayoan, kadibobotan kano aran ango a mohamoha asna no pakasisien da sa am sira o tawotawo a abo so marka no Dios do moyin da.	a keyyan no ciring a manci nya jira so kaji da mapeycyaraherahetan so tamek a kano kayo a kano makakaday a mowamowa. Am apya o kasongit da so jya nitovilan so zozogwan a tao, do kapakatovil da jira a omanop ji Ama ta do to.
Revelation	9	5	No kavaga siraya am pinalogaran sa a mapakasiasi so tawotawo do mondo aya do sinahad no dadima ka vohan asna katadkan no kadiman sira. No kaynyenyen no sonyit daya am akma so madidiw an sonyiten no anopit.	Am marahet o kato da na patoposan sira, ta kapeyingen da sira so kataotao so kalima vehan. O pakaliliwan da sya am akman rana so nisongit no alilipwan a maninicin.
Revelation	9	6	Do dadima aya a ka vohan a kaparin na nia am oyod anti a ichahoho no tawo o kadiman da as kano chitahen da anti o kadimanan da amna madiman sava anti.	Apyapyahen da pa o kato da na wakwakan do makalima vehan am ji sira wakwak.
Revelation	9	7	No kavaga saya am akma say kabayo a iyangay do arap. Mian do oho da o akmay korona a vohawan as no dangoy da am akmay dangoy no tawo.	O kamamagenan da no zozon am akma raney omarap a baka. O sakop da am akma raney vowawan. O moing da am akma raney tao.
Revelation	9	8	No book da am akmay book no mavakes as no nyipen da am akmay nyipen no leon.	O avok da am akmey avok no mavakes. O ngepen da am akmey ngepen no kokoman so tao.
Revelation	9	9	No kalangangan da am kataloban no laylay do arap a vahayang. No liak no panid da am akmay liak no aro a sakayan do arap a gorogoren no kabayo a mangalisto a mangay do laban.	O asot da am akma raney vahalang. No somalap sira am akma raney komsoz a baka a zomaigezeg.
Revelation	9	10	No ipos da am akmay ipos no anopit a maynyen so panonyitan as niaya o yanan no ipakapamarin daya a mapakasiasi so tawotawo do sinahad no dadima a ka vohan.	Meyyanenbek o ipos da a icyakma dey alilipwan. O ipos da am ori tey rahet a mapeyrarahet so tao so makalima vehan.
Revelation	9	11	No patol da niaya am no anghel no kadi aya a di machispang so kararahem. No ngaran naya no patol aya am Abaddon do chirin da no Hebreo as do chirin a Griego am Apolyon. (No inmonmoan na nia am Manrarayaw.)	Amyan so asa ka panirsirngen a tomalamozong nira. Iya rana am tinsi a tomalamozong no abo so takadan a gazawagaw a jyatenngi so karaherahem. O ingaran da jya no Sipolay am Apaton. O ingaran da jya no tao do Sila am Apolon. O peypeypangayan no nang am Manbalinas.
Revelation	9	12	Nakarahan o manoma aya a mangamomo a mapaparin as tayto pa o dadwa a omonot.	Mavitos o ney manma na alalaw am amyan pa so meykadwa alalaw a mai.
Revelation	9	13	As do kapanglop no ichanem aya no anghel so trompeta naya am nadngey ko o boses a yapo do apat a ka aroywan no vohawan aya a altar a mian do salapan no Dios,	Avyotan no ikananem no tinsi am makamizing ko so meyzezyak do livolivon no vowawan a patanatanangan so nakem do tangain ni Ama ta do to.
Revelation	9	14	a makavata sia do anghel aya, “Pavolawen mo sa o apat sawri a ka mararahet a angheles a makedked do masngen do rakoh aya omoyog a danom do Eufrates.”	Maniring do ikananem no tinsi a meyzapa am, “Pasaway rana o yapapat a ka tinsi a nipteng do ayo a yameyngaran so Yovalati.”
Revelation	9	15	As pinavolaw na sa o apat saya ka angheles tapian dimanen da o kakatdo no tawotawo do mondo aya. Niaya o parinyen da do niaya awan, vohan kano oras a nipreparan so apat saya a angheles.	Karahan am pasawain na rana sira o papat a ka tinsi. Am amyan rana akman sang a nakenakem da a ambalinas so icyakatlo no tao do karawan do awan eya, do vehan eya, do araw eya a sicyacitwai.
Revelation	9	16	As mian sa o nachivan dira a sinjalo a mangabayo. As vinahey diaken o vidang da no sinjalo saya a mangabayo am dos sientos milion (200,000,000).	O nimamizing ko pa macihza do apat a ka tinsi am yadwa ranaw so kalatolatos (200,000,000) sira o tao a maoran do baka itaysang.
Revelation	9	17	Niaya o kavoyan ko sa so kabayo saya kano mangabayo saya a mian so onayen do kalangangan a laylay do arap. No kolor no onayen daya am akmay kolor no apoy, akmay sapiro a asol, kano akmay asopre a maynyohama. No oho da no kabayo saya am akmay oho no leon as mian o tomwaw do vivi da a omnininyas a apoy kano ahob kano asopre.	O nimacita ko pa do tateynep ko am aro a baka kano maoran do baka itaysang. O asot da no maoran do baka itaysang am akmey vangkoro a kano mazaponay so keyteytawan a kano akmey kawarey no manok so keyteytawan. O oo no baka am akmey oo no kokoman so tao a keyyan no apoy a kano aob a mamsot do ngoso da.
Revelation	9	18	No tatdo saya a ipakapamarin no apoy kano ahob kano asopre o mindiman so kakatdo no tawotawo do mondo aya.	Icyakatlo no tao do karawan o nimawakwak no mamsot do ngongoy no aro a baka apoy a kano aob.
Revelation	9	19	No ipakapamarin daya no kabayo saya am no yapo do vivi da kano ipos da. No ipos daya am akmay boday a mian so oho. Niaya o serbien da a mapakasiasi so tawotawo.	O oyowyat da no baka am amyan do ngongoy da kano ipos da. So icyakma ney volay no ipos da a pacitolangan no oo da a mapeyzaza so tao.
Revelation	9	20	As sira o navidin pa maviay do tawotawo do karahan no pariparinyen daya no kabayo siraya am nanehseh sava do gatogatos da. Nibhes dava kano tinadichokoran dava o kanianib da sa so demonio kano diosdiosan a pinarin no tanoro da do vohawan, polak, tanso, bato kano kayo a nia sa so di makavoya, di makadngey kano di makayam.	O karwan no tao do karawan a jya nimawakwak no apo do ngongoy no baka am ji da macimazai o kararalay da no kalamsoyan ni Satan a kano ovay a kano gizit a kano vato a kano kayokayo a nyamaog da a ji makacita, ji makamizing, ji makalam.
Revelation	9	21	As aran no pariparinyen da saya a kapandiman so tawotawo, kapachanito, kapanakaw kano kapamarin so malalapos a parinyen do mahahakay kano mavavakes am pinanehseh dava.	Ji da nazidan kapanwakwak da so tao a mangalalas no oyowyat ni Satan, mapeyzavozavoz so tao na a kapanakaw da. So ikabo no pamlimlisan da.
Revelation	10	1	As nakavoya ako so asa pa ka mayet a anghel a gomtin a yapo do hanyit. Kapongosan sia no demdem as mian o rayanyirang do oho na. Komnyay o dangoy naw akmay araw as no dadwa ka padang na am akmay maytangked a omnininyas a apoy.	Nimakacita ko pa so asa ka tey mowyat a tinsi apo do teyngato a meyyayob so cinalab a meysakop so nangirang. O moing na am akma raney araw a maniray. O ai na am akma raney amlida apoy.
Revelation	10	2	Mian o pondanan na a dekey a papil a mian so raharahan no nakahon sia. Pinatakad no anghel aya o wanan no kokod na do taaw as no viit naw am pinatakad na do tana.	O lima na am meypinan so mavezay a likta vakong. O asa ka ai na am amzasag do awa. O asa ka ai na am amzasag do kacyan.
Revelation	10	3	Nangyaw so oyod a maliak as no boses naya am akmay boses no somoli a leon as do nakapangyaw naw am tinbay sia no liak no papito ka adey.	No amlololos ori am akma raney kokoman so tao so ilololos. No ipisa amlolos am apito o adey a zomaigezeg.
Revelation	10	4	Do katayoka no adey saya am isitnan ko a patolasen o inmonmoan daw amna mian o boses a yapo do hanyit a makavata sia, “Patolasen moava as ividin mo a sekreto o inmonmoan no papito aya ka adey.”	Padketen ko o peypeypangayan no apito a ka adey am amyan so ciring a apo do teyngato. Maniring am, “O peypeypangayan no yapito a ka adey am ji mo meycicicyan. Ji mo padketa.”
Revelation	10	5	As kwanasaw am no anghel aya a navoya ko a mapangay so mayviit a kokod na do taaw kano tana am pinato na o wanan no tanoro na a tomongdo so hanyit,	Komavos rana ori am o nimacita ko a tinsi a meytatanek do awa kado kacyan am macita ko rana mapatala so wanan na do teyngato,
Revelation	10	6	as kapayavay na do ngaran no Dios aya a maviay a abo so pandan as minamaog so tohos, tana kano taaw as kano atavo a miniminyan da. Niaya o vinata naya, “Maparonoron pava o tiempo,	kasirisiring na si Ama ta do to a nimangamamaog so hanit a kano teyrahem a kano awa kano meycyamadadayan a nyamamaog na. Maniring am, “Ji rana inini ori.
Revelation	10	7	ta an kapanglop na so trompeta no ichapito daya no angheles saya am patongtongen no Dios o masekreto aya a plano na a akma so pinapanmo na dira do pachirawatan na sa a profeta kaychowa.”	Ta no si omanam pa avyotan no ikapito no tinsi am pangononongan na rana ni Ama ta do to o mina ciring na pa so aro a lamlamsoy na a panoyonoywan na so ciring na.”
Revelation	10	8	As do katayoka na nia am vinata na diaken no boses awri a yapo do hanyit, “Mangay ka do anghel aya a maytetnek do taaw kan do tana as kahap mo sia o nivolay aya a papil a pondanan na.”	Makarahan am mamizing ko pa o nimamizing ko pa no kakwa apo do teyngato. Maniring am, “Mangay mo hapen kai mo no yamavezay a vakong do lima no tinsi a yameytatanek do awa kado kacyan.”
Revelation	10	9	Dawa nangay ako do anghel aya as kahes ko nia o dekey aya papil. Vinata na diaken, “Hapen mo as kakan mo sia. Oyod anti a masdep do katahaman mo sia ta akmay asokar pero ichaynyen na anti no vodek mo.”	Mangay ko am ipanci ko o tinsi a tomoro nya jyaken so likta vakong. Maniring jyaken am, “Hapey a katlen mo nya. Tana meyngen do velek mo am cyaha, ta maganinem do ngoso mo.”
Revelation	10	10	Inahap ko do tanoro naya o papil aya as kakan ko sia. Oyod sawen ta akmay asokar so kawnawnas amna kapakarapit na do vodek ko am chinaynyen na.	Karahan am todahen ko o likta vakong a apo do lima na a kakan ko sya. So nikanoyong no ngoso ko a maganinem. Am itlen ko am todeyngen rana o velek ko.
Revelation	10	11	Katayoka na nia am vinata na diaken, “Kaylangan o kapawnonong mo pa sia o chirin no Dios a komapet do manam sa a mapaparin dira do aro a manyokoyokod kano tawotawo do matatarek a nasiones, kavahayan kano chirin.”	Maniring pa jyaken o tinsi am, “Ipisa ka pa a mangay a mapaziman sya do peycyamahamahatawan na kano meykataretarek a tao a kano meykataretarek so ciriciring a kano aro a panipanirsirngen.”
Revelation	11	1	As tinorohan na yaken so ipanenpang a kayo a akmay tokod as kavata na sia diaken, “Iyangay mo a adpangan o templo aya no Dios kano altar aya a sakrifisioan so idaday sia as kavidang mo dira do tayto aya omanianib so Dios daw.	Amyan so nimanta nyaken so kayo a dedpang. Maniring jyaken am, “Tanek a kaktokto mo do yana tankan no yararalayan ni Ama ta do to a kano patanatanangan so nakem a kavilang mo do karwaro da no yamanaralay a tao.
Revelation	11	2	Asna adpangan mo pava o hawa naya no templo aya takwan niaya am tinoroh dira a paynolayan da no di makasinchad so Dios. Iyangay da anti a paynolayan o kavahayan aya no Dios anmana no Jerusalem do sinahad no apat a poho kano dadwa a ka vohan (42).	Am ji mo aktoktoi o pantaw na, ta o pantaw na am yarana nitoro do beken a tao do Yotay. Sira rana am ipeykaraherahet da o akma ney ili ni Ama ta do to a yadwa so ikasikalima (42) a vehan.
Revelation	11	3	As mian sa anti o dadwa ka pachirawatan ko a mangonay so onayen no nakadimadimanan a mapawnonong so ichahoho ko do sinahad no asa livo, dadwa yatos kano anem a poho a karaw (1,260).”	Manovoy ko so rarwa ka meyyayob so zaping a tao a yongkad na ni Ama ta do to. Sira rana am ipeylimwang da o ciring na so adwa so ikasikalima (42) vehan.”
Revelation	11	4	No dadwa saya a pachirawatan no Dios am sira o abnekan kaychowa so dadwa a ka kayo no olivo kano dadwa ka relaken do salapan no Dios a Apo no tana aya.	O rarwa ka lamlamsoy na ni Ama ta do to am katonodan da o adwa ka kayo a kano adwa ka zampo a meytatanek do tangain ni Ama ta do to a Panirsirngen no karawan.
Revelation	11	5	As an mian o makey a omtetek dira am mian o apoy a tomwaw do vivi da a omtemtem so atavo a kalaban da as sigorado o kadiman da no atavo a omtetek dira.	No amyan so tao a amnakenakem so kapeyzaza na sira am to makowbot do ngongoy da o apoy a itemtem da so kavosoyan da a kawakwak da rana.
Revelation	11	6	Mian anti o ipakapamarin da a mapavawa so katimoy na a manda do kakavos no parinyen daya a kapawnonong so chirin no Dios. Mian pa dira o ipakapamarin a mapayvadiw so danodanom a raya as maparin da pa o mapakasiasi so tawo no ganit, apteng anmana aran ango an kakey da nia.	Amyan so oyowyat da amzazat do cimoy do peylimwangan da no ciring na ni Ama ta do to. So talamozongan da no tozongan no ranom a kapeyvaliw da so ranom a rala. So iyan no oyowyat da a mapeykaraherahet so tao do karawan no makakaday a alalaw. Am jyapingsan o araraw no ipeykaraherahet da so tao.
Revelation	11	7	As an katayoka no tiempo aya a kapawnonong da so ichahoho no Dios am maytotwaw anti o mangamomo aya vinyay a yapo do di aya a machispang so kararahem a kadi as kalaban na sira. Mahomis sa anti o dadwa aya as kadiman na sira.	Mateyka da ipanci o ciring na ni Ama ta do to am arapen na sira no omalalam a apo do gazawagaw a kaharag na sira wakwaken.
Revelation	11	8	As no karakohan da saya am mavidin anti do rarahan no rakoh aya a kavahayan. Diaya pa a kavahayan o pinapaskan da so Apo ta do kros as ngaranan da ya so Sodoma anmana Egipto a nia so kapanmoan so kaparin no kavahayan aya.	O kataotao da am to rana nangyan do rarahan do rako a ili. Do dang rana am nipadketan da so Panirsirngen ta do jyojika. O pehngehngayan da so ngaran no ili am Sotoma kano Ayci.
Revelation	11	9	Piahen da sava anti a ivovon o karakohan daya as do tatdo karaw kano kara am talamaren sa anti no matatarek a tawo a yapo do atavo a kavahayan, tribo, nasiones kano chirin.	O nimapo do peycyeytetngehan a tao a kano peycyeylilyan a kano meykataretarek so ciriciring a kano peycyamahamahatawan na am mangay da citahen o kataotao da so kasisi so ikapat a araw. Ji da amya o tao a ambobo nira.
Revelation	11	10	Oyod da anti ichakonswelo no tawotawo do mondo aya o nakadiman daya no dadwa saya ka pachirawatan no Dios as mamista sa anti as katoroh da so regalo do kadwan dira. No icharakoh aya no konswelo da am takwan oyod a aro o pinakasisian da a yapo do dadwa siraya a profeta.	Somaray o tao do teyrahem a makacita sira a nimawakwak rana. Macyazazaw sira somaray, ta nimapo do rarwa ka lamlamsoy na ni Ama ta do to o alalaw no tao do karawan.
Revelation	11	11	Amna do karahan no tatdo kano kara no araw am pinirwa sa no Dios a viayen as kapayvangon da. As oyod sa naychaknin kano namo o nakavoya sira.	Mavitos rana o kasisi so ikapat a araw am avyain na rana sira ni Ama ta do to. Ori o nipeyvangon da rana. Am ori o nikanyahey da no tao a makacita sira tomanek.
Revelation	11	12	As mian o asa ka maliak a boses a yapo do hanyit a madngey da a makavata sia dira, “Tomohos kamo dia!” As do kavoyan da sia no atavo a omlaban sira am tomnohos sa a mangay do hanyit do asa ka demdem.	Makamizing sira o rarwa ka tao so amlololos a apo do teyngato. Maniring jira am, “Sijya kamo do jya.” Karahan am citahen da sira no kavosoyan da omavang do cinalab a meycyakavat do teyngato.
Revelation	11	13	Katayoka na nia am naychehat a mian o mayet a nini as no kasapoho no vahavahay do kavahayan ori am nararayaw as mian o nadiman a pito a livo (7,000) a ka tawo. As sira o maviay pa do kavahayan ori am oyod sa namo as kasitnan da a omdaday so Dios aya a mian do hanyit.	Karahan am meykanini. Am ori o nikazkem na no pozos na no rako a ili. O nimawakwak no kanini a tao am kakapitwan na ranaw (7000) sira. So nikanyahey da no nimavezed pa tao a kazway da rana si Ama ta do to do teyngato.
Revelation	11	14	Tayoka dana o ichadadwa naya no mangamomo a mapaparin as masngen dana o ichatdo naya.	Komavos o ikadwa no alalaw am meypanam o ikatlo no alalaw a mai.
